prediction_date,match_id,match_date,match_number,league,home,away,odds_home,odds_draw,odds_away,home_goals,away_goals,actual_result,actual_result_label,source_type,imported_at
2026-05-25,2039952,2026-05-25,周一001,挪威超级联赛,斯达,瓦勒伦加,3.05,3.6,1.91,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-25,2039953,2026-05-25,周一002,挪威超级联赛,汉坎,利勒斯特罗姆,2.94,3.2,2.1,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-25,2039954,2026-05-25,周一003,挪威超级联赛,特罗姆瑟,奥勒松,1.31,4.7,6.55,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-25,2039955,2026-05-25,周一004,挪威超级联赛,奥斯陆KFUM,罗森博格,2.23,3.15,2.75,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-25,2039956,2026-05-25,周一005,挪威超级联赛,萨尔普斯堡,莫尔德,2.59,3.6,2.15,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-26,2039957,2026-05-26,周一006,瑞典超级联赛,IFK哥德堡,米亚尔比,2.59,3.1,2.38,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-26,2039958,2026-05-26,周一007,瑞典超级联赛,埃尔夫斯堡,赫根,3.0,2.85,2.25,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-26,2039959,2026-05-26,周一008,挪威超级联赛,桑纳菲尤尔,腓特烈斯塔,1.83,3.55,3.32,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-26,2039960,2026-05-26,周一009,德国甲级联赛,帕德博恩,沃尔夫斯堡,3.25,3.22,1.96,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039985,2026-05-27,周二001,德国乙级联赛,菲尔特,埃森,1.55,3.85,4.45,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039986,2026-05-27,周二002,法国甲级联赛,圣埃蒂安,尼斯,2.3,3.0,2.77,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039987,2026-05-27,周二003,南美解放者杯,拉努斯,米拉索尔,1.73,2.99,4.6,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039988,2026-05-27,周二004,南美解放者杯,基多体育大学,时刻准备,1.22,5.1,8.8,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039990,2026-05-27,周二006,南美解放者杯,蒙得维的亚国民,科金博联,1.56,3.55,4.85,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-27,2039991,2026-05-27,周二007,南美解放者杯,大学生体育,托利马体育,2.24,2.6,3.35,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039992,2026-05-28,周三001,欧洲协会联赛,水晶宫,巴列卡诺,1.88,3.0,3.78,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039993,2026-05-28,周三002,南美解放者杯,德尔瓦耶独立,罗萨里奥中央,2.05,2.7,3.68,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039994,2026-05-28,周三003,南美解放者杯,亚松森自由,委内瑞拉中央大学,1.32,4.6,6.5,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039995,2026-05-28,周三004,南美解放者杯,玻利瓦尔,里瓦达维亚独立,2.38,2.95,2.7,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039997,2026-05-28,周三006,南美解放者杯,佩纳罗尔,圣菲独立,1.73,3.15,4.27,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-28,2039998,2026-05-28,周三007,南美解放者杯,科林蒂安,普拉滕斯,1.54,3.3,5.65,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-29,2039999,2026-05-29,周四001,国际赛,爱尔兰,卡塔尔,1.4,3.88,6.35,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-29,2040000,2026-05-29,周四002,葡萄牙超级联赛,卡萨皮亚,托林斯,2.11,2.73,3.46,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-29,2040001,2026-05-29,周四003,南美解放者杯,波特诺山丘,水晶体育,1.51,3.4,5.8,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-29,2040002,2026-05-29,周四004,南美解放者杯,帕尔梅拉斯,巴兰基亚青年,1.14,5.95,12.0,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-29,2040003,2026-05-29,周四005,南美解放者杯,博卡青年,天主大学,1.36,4.0,6.95,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040017,2026-05-30,周五001,瑞典超级联赛,厄尔格里特,埃尔夫斯堡,4.05,3.72,1.63,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040018,2026-05-30,周五002,挪威超级联赛,奥斯陆KFUM,特罗姆瑟,2.95,3.0,2.19,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040019,2026-05-30,周五003,挪威超级联赛,腓特烈斯塔,斯达,1.61,3.7,4.2,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040020,2026-05-30,周五004,挪威超级联赛,奥勒松,汉坎,2.01,3.13,3.2,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040021,2026-05-30,周五005,挪威超级联赛,瓦勒伦加,克里斯蒂安松,1.47,4.35,4.55,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040022,2026-05-30,周五006,挪威超级联赛,罗森博格,博德闪耀,4.7,4.4,1.45,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040023,2026-05-30,周五007,挪威超级联赛,布兰,萨尔普斯堡,1.52,4.15,4.35,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040024,2026-05-30,周五008,国际赛,波黑,北马其顿,1.58,3.4,4.95,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040025,2026-05-30,周五009,法国甲级联赛,尼斯,圣埃蒂安,1.86,3.0,3.88,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040039,2026-05-30,周六001,日本职业联赛,神户胜利船,鹿岛鹿角,2.32,2.9,2.83,5,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040040,2026-05-30,周六002,日本职业联赛,大阪钢巴,东京绿茵,2.11,2.84,3.3,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040041,2026-05-30,周六003,日本职业联赛,京都不死鸟,柏太阳神,3.13,2.9,2.15,2,6,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040042,2026-05-30,周六004,国际赛,苏格兰,库拉索,1.22,5.2,8.5,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040043,2026-05-30,周六005,芬兰超级联赛,赫尔辛基,玛丽港,1.11,7.05,11.5,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040044,2026-05-30,周六006,瑞典超级联赛,哥德堡盖斯,卡尔马,1.96,3.08,3.4,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040045,2026-05-30,周六007,瑞典超级联赛,马尔默,哈尔姆斯塔德,1.33,4.35,6.75,5,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040046,2026-05-30,周六008,瑞典超级联赛,AIK索尔纳,天狼星,3.3,3.65,1.81,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040047,2026-05-30,周六009,挪威超级联赛,莫尔德,桑纳菲尤尔,1.44,4.25,5.0,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040048,2026-05-30,周六010,芬兰超级联赛,赫尔辛基火花,塞伊奈约基,2.54,3.1,2.42,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040049,2026-05-30,周六011,芬兰超级联赛,库奥皮奥,国际图尔库,2.32,2.77,2.96,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040050,2026-05-30,周六012,芬兰超级联赛,拉赫蒂,坦佩雷山猫,2.28,2.78,3.02,5,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-30,2040051,2026-05-30,周六013,芬兰超级联赛,TPS图尔库,瓦萨,3.26,3.05,2.02,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040052,2026-05-31,周六014,欧洲冠军联赛,巴黎圣日尔曼,阿森纳,2.04,3.2,3.06,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040053,2026-05-31,周六015,国际赛,墨西哥,澳大利亚,1.54,3.47,5.2,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040054,2026-05-31,周日001,日本职业联赛,冈山绿雉,浦和红钻,2.67,2.9,2.45,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040055,2026-05-31,周日002,日本职业联赛,清水鼓动,横滨水手,2.94,3.1,2.15,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040056,2026-05-31,周日003,国际赛,日本,冰岛,1.12,6.25,13.0,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040057,2026-05-31,周日004,瑞典超级联赛,韦斯特罗斯,IFK哥德堡,2.65,2.9,2.46,4,5,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040058,2026-05-31,周日005,瑞典超级联赛,赫根,哈马比,2.77,3.3,2.15,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040059,2026-05-31,周日006,瑞典超级联赛,代格福什,布鲁马波卡纳,2.05,3.15,3.08,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040061,2026-05-31,周日008,芬兰超级联赛,AC奥卢,雅罗,1.48,3.95,5.0,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-05-31,2040071,2026-05-31,周日009,国际赛,捷克,科索沃,1.66,3.18,4.7,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-01,2040063,2026-06-01,周日011,国际赛,美国,塞内加尔,2.55,2.75,2.68,3,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-02,2040065,2026-06-02,周一001,国际赛,保加利亚,黑山,2.74,2.65,2.58,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-02,2040066,2026-06-02,周一002,国际赛,挪威,瑞典,1.6,3.43,4.7,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-02,2040067,2026-06-02,周一003,国际赛,土耳其,北马其顿,1.15,5.6,12.5,4,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-02,2040068,2026-06-02,周一004,国际赛,奥地利,突尼斯,1.31,4.35,7.32,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-02,2040070,2026-06-02,周一006,国际赛,加拿大,乌兹别克斯坦,1.5,3.58,5.45,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-03,2040085,2026-06-03,周二201,国际赛,克罗地亚,比利时,2.57,2.85,2.57,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-03,2040086,2026-06-03,周二202,国际赛,格鲁吉亚,罗马尼亚,2.07,3.02,3.17,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-03,2040087,2026-06-03,周二203,国际赛,威尔士,加纳,2.09,2.86,3.32,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-04,2040088,2026-06-04,周三202,国际赛,荷兰,阿尔及利亚,1.18,5.25,11.0,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-04,2040089,2026-06-04,周三203,国际赛,波兰,尼日利亚,1.98,2.92,3.56,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-04,2040090,2026-06-04,周三204,国际赛,卢森堡,意大利,8.0,4.25,1.3,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-04,2040096,2026-06-04,周三201,国际赛,丹麦,刚果(金),1.37,3.9,7.0,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-05,2040091,2026-06-05,周四201,国际赛,斯洛文尼亚,塞浦路斯,1.31,4.2,7.8,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-05,2040092,2026-06-05,周四202,国际赛,瑞典,希腊,1.83,3.1,3.85,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-05,2040094,2026-06-05,周四204,国际赛,法国,科特迪瓦,1.16,5.8,10.5,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-05,2040095,2026-06-05,周四205,国际赛,墨西哥,塞尔维亚,1.19,5.3,10.0,5,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-05,2040114,2026-06-05,周五201,国际赛,新加坡,中国,4.4,3.83,1.56,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040115,2026-06-06,周五202,国际赛,斯洛伐克,黑山,1.5,3.45,5.8,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040116,2026-06-06,周五203,国际赛,匈牙利,芬兰,1.4,3.85,6.45,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040117,2026-06-06,周五204,国际赛,加拿大,爱尔兰,1.5,3.55,5.55,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040124,2026-06-06,周六201,日本职业联赛,鹿岛鹿角,神户胜利船,1.95,3.28,3.22,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040125,2026-06-06,周六202,日本职业联赛,町田泽维亚,名古屋鲸八,1.85,3.2,3.62,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040126,2026-06-06,周六203,日本职业联赛,浦和红钻,冈山绿雉,1.71,3.2,4.3,0,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040127,2026-06-06,周六204,日本职业联赛,横滨水手,清水鼓动,2.04,2.94,3.34,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040128,2026-06-06,周六205,日本职业联赛,柏太阳神,京都不死鸟,1.63,3.65,4.15,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040129,2026-06-06,周六206,日本职业联赛,川崎前锋,广岛三箭,3.0,3.32,2.02,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-06,2040130,2026-06-06,周六207,国际赛,比利时,突尼斯,1.23,4.75,9.4,5,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040131,2026-06-07,周六208,国际赛,葡萄牙,智利,1.12,6.25,13.0,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040132,2026-06-07,周六209,国际赛,罗马尼亚,威尔士,2.6,2.5,2.9,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040133,2026-06-07,周六210,国际赛,美国,德国,4.35,3.75,1.58,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040134,2026-06-07,周六211,国际赛,澳大利亚,瑞士,5.8,3.55,1.48,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040135,2026-06-07,周六212,国际赛,巴拿马,波黑,3.3,2.8,2.13,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040137,2026-06-07,周六214,国际赛,玻利维亚,苏格兰,7.9,4.39,1.29,0,4,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040138,2026-06-07,周六215,国际赛,巴西,埃及,1.2,5.0,10.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-07,2040139,2026-06-07,周六216,国际赛,委内瑞拉,土耳其,5.95,3.75,1.44,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-08,2040141,2026-06-08,周日201,国际赛,克罗地亚,斯洛文尼亚,1.3,4.12,8.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-08,2040142,2026-06-08,周日202,国际赛,摩洛哥,挪威,2.84,2.72,2.44,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-08,2040143,2026-06-08,周日203,国际赛,希腊,意大利,2.33,2.85,2.86,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-08,2040144,2026-06-08,周日204,国际赛,哥伦比亚,约旦,1.12,6.05,14.0,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-09,2040145,2026-06-09,周一201,国际赛,荷兰,乌兹别克斯坦,1.14,5.85,12.5,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-09,2040186,2026-06-09,周二201,国际赛,中国,泰国,1.75,3.14,4.18,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-10,2040187,2026-06-10,周二202,国际赛,匈牙利,哈萨克斯坦,1.19,5.3,10.0,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-11,2040189,2026-06-11,周三201,国际赛,葡萄牙,尼日利亚,1.18,5.5,10.0,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-12,2040162,2026-06-12,周四001,世界杯,墨西哥,南非,1.26,4.45,9.0,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-12,2040163,2026-06-12,周四002,世界杯,韩国,捷克,2.49,2.75,2.75,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040164,2026-06-13,周五003,世界杯,加拿大,波黑,1.62,3.32,4.75,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040165,2026-06-13,周五004,世界杯,美国,巴拉圭,1.79,3.25,3.8,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040210,2026-06-13,周六201,芬兰超级联赛,坦佩雷山猫,TPS图尔库,1.64,3.75,3.95,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040211,2026-06-13,周六202,芬兰超级联赛,国际图尔库,AC奥卢,1.49,3.8,5.15,0,0,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040212,2026-06-13,周六203,芬兰超级联赛,雅罗,赫尔辛基,5.05,4.15,1.45,2,5,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-13,2040213,2026-06-13,周六204,芬兰超级联赛,瓦萨,库奥皮奥,3.26,2.85,2.12,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-14,2040167,2026-06-14,周六006,世界杯,巴西,摩洛哥,1.5,3.6,5.4,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-14,2040168,2026-06-14,周六007,世界杯,海地,苏格兰,7.4,4.12,1.33,0,1,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-14,2040169,2026-06-14,周六008,世界杯,澳大利亚,土耳其,5.55,3.78,1.46,2,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-14,2040214,2026-06-14,周六205,芬兰超级联赛,玛丽港,赫尔辛基火花,3.82,3.45,1.73,0,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-14,2040215,2026-06-14,周六206,芬兰超级联赛,拉赫蒂,塞伊奈约基,2.09,3.05,3.1,2,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-15,2040171,2026-06-15,周日010,世界杯,荷兰,日本,1.86,3.33,3.43,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-15,2040172,2026-06-15,周日011,世界杯,科特迪瓦,厄瓜多尔,3.15,2.65,2.3,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-15,2040173,2026-06-15,周日012,世界杯,瑞典,突尼斯,1.67,3.35,4.3,5,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-16,2040175,2026-06-16,周一014,世界杯,比利时,埃及,1.43,3.85,5.86,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-16,2040176,2026-06-16,周一015,世界杯,沙特阿拉伯,乌拉圭,7.2,4.3,1.32,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-16,2040177,2026-06-16,周一016,世界杯,伊朗,新西兰,1.55,3.38,5.3,2,2,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040178,2026-06-17,周二017,世界杯,法国,塞内加尔,1.32,4.2,7.45,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040180,2026-06-17,周二019,世界杯,阿根廷,阿尔及利亚,1.29,4.2,8.6,3,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040181,2026-06-17,周二020,世界杯,奥地利,约旦,1.25,4.75,8.4,3,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040228,2026-06-17,周三201,芬兰超级联赛,赫尔辛基,国际图尔库,2.5,2.9,2.6,3,3,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040229,2026-06-17,周三202,芬兰超级联赛,坦佩雷山猫,雅罗,1.46,4.1,5.0,5,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-17,2040230,2026-06-17,周三203,芬兰超级联赛,TPS图尔库,库奥皮奥,5.05,3.5,1.55,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040182,2026-06-18,周三021,世界杯,葡萄牙,刚果(金),1.13,5.86,13.5,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040183,2026-06-18,周三022,世界杯,英格兰,克罗地亚,1.54,3.45,5.25,4,2,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040184,2026-06-18,周三023,世界杯,加纳,巴拿马,2.04,3.03,3.23,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040185,2026-06-18,周三024,世界杯,乌兹别克斯坦,哥伦比亚,9.65,4.85,1.22,1,3,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040231,2026-06-18,周三204,芬兰超级联赛,赫尔辛基火花,拉赫蒂,2.31,3.0,2.76,1,0,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040232,2026-06-18,周三205,芬兰超级联赛,塞伊奈约基,瓦萨,2.25,3.21,2.68,1,2,2,负,official_result_market_odds,2026-08-11T21:44:29
2026-06-18,2040233,2026-06-18,周四201,芬兰超级联赛,AC奥卢,玛丽港,1.26,4.65,8.25,2,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
2026-06-19,2040235,2026-06-19,周四025,世界杯,捷克,南非,1.59,3.55,4.58,1,1,1,平,official_result_market_odds,2026-08-11T21:44:29
2026-06-19,2040236,2026-06-19,周四026,世界杯,瑞士,波黑,1.37,4.0,6.7,4,1,0,胜,official_result_market_odds,2026-08-11T21:44:29
