Date,Season,Home,Away,HG,AG,Result,Result-U/O,1,X,2,HTR,HST,AST,HC,AC,Week,HW,AW,HL,AL,HGF,AGF,HAGF,HGA,AGA,HAGA,HGD,AGD,HAGD,HWGD,AWGD,HAWGD,HLGD,ALGD,HALGD,HW%,HL%,AW%,AL%,HSTF,ASTF,HCF,ACF
2026-04-10,2025,Roma,Pisa,3.0,0.0,H,O,1.32,4.89,9.35,H,3.0,5.0,1.0,3.0,16,3.0,0.0,0.0,3.0,9.0,0.0,9.0,3.0,10.0,-7.0,6.0,-10.0,16.0,2.0,0.0,2.0,0.0,2.0,-2.0,66.7,20.0,0.0,46.7,17.0,6.0,30.0,12.0
2026-04-06,2025,Udinese,Como,0.0,0.0,D,U,4.97,3.71,1.67,D,4.0,4.0,6.0,2.0,16,2.0,3.0,2.0,0.0,5.0,8.0,-3.0,3.0,2.0,1.0,2.0,6.0,-4.0,1.0,2.0,-1.0,0.0,0.0,0.0,33.3,40.0,50.0,21.4,15.0,14.0,18.0,11.0
2026-04-06,2025,Napoli,Milan,1.0,0.0,H,U,2.52,2.98,2.98,D,3.0,1.0,4.0,3.0,15,3.0,3.0,0.0,1.0,8.0,7.0,1.0,5.0,2.0,3.0,3.0,5.0,-2.0,0.0,2.0,-2.0,0.0,0.0,0.0,71.4,0.0,60.0,6.7,26.0,14.0,24.0,17.0
2026-04-06,2025,Lecce,Atalanta,0.0,3.0,A,O,4.73,3.64,1.72,A,0.0,6.0,2.0,5.0,16,2.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,3.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,0.0,1.0,26.7,46.7,28.6,28.6,10.0,17.0,17.0,17.0
2026-04-06,2025,Juventus,Genoa,2.0,0.0,H,U,1.36,4.52,8.82,H,5.0,3.0,5.0,5.0,16,1.0,1.0,1.0,2.0,7.0,4.0,3.0,5.0,5.0,0.0,2.0,-1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,53.3,6.7,21.4,42.9,26.0,15.0,28.0,18.0
2026-04-05,2025,Pisa,Torino,0.0,1.0,A,U,3.05,2.96,2.49,D,1.0,2.0,1.0,2.0,16,1.0,0.0,3.0,3.0,5.0,5.0,0.0,7.0,10.0,-3.0,-2.0,-5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,13.3,60.0,20.0,53.3,17.0,18.0,13.0,15.0
2026-04-05,2025,Inter,Roma,5.0,2.0,H,O,1.63,3.84,5.22,H,9.0,3.0,7.0,4.0,16,3.0,0.0,0.0,3.0,12.0,4.0,8.0,5.0,7.0,-2.0,7.0,-3.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,73.3,13.3,46.7,46.7,32.0,7.0,23.0,15.0
2026-04-05,2025,Cremonese,Bologna,1.0,2.0,A,O,3.55,3.37,2.05,A,3.0,7.0,2.0,4.0,15,0.0,3.0,3.0,1.0,1.0,6.0,-5.0,8.0,4.0,4.0,-7.0,2.0,-9.0,0.0,0.0,0.0,3.0,0.0,3.0,14.3,42.9,46.7,26.7,17.0,13.0,17.0,12.0
2026-04-04,2025,Verona,Fiorentina,0.0,1.0,A,U,4.13,3.4,1.89,D,8.0,1.0,9.0,1.0,15,0.0,2.0,3.0,2.0,2.0,7.0,-5.0,7.0,7.0,0.0,-5.0,0.0,-5.0,0.0,1.0,-1.0,2.0,1.0,1.0,7.1,64.3,20.0,46.7,7.0,14.0,17.0,14.0
2026-04-04,2025,Sassuolo,Cagliari,2.0,1.0,H,O,1.97,3.12,4.24,A,2.0,3.0,2.0,2.0,16,2.0,1.0,2.0,2.0,5.0,4.0,1.0,7.0,7.0,0.0,-2.0,-3.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,40.0,46.7,20.0,46.7,14.0,16.0,21.0,12.0
2026-04-04,2025,Lazio,Parma,1.0,1.0,D,U,1.77,3.4,4.91,A,3.0,4.0,7.0,2.0,16,3.0,2.0,1.0,1.0,6.0,3.0,3.0,5.0,4.0,1.0,1.0,-1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,46.7,26.7,33.3,33.3,16.0,7.0,12.0,15.0
2026-03-22,2025,Roma,Lecce,1.0,0.0,H,U,1.47,3.96,7.33,D,2.0,3.0,10.0,2.0,15,2.0,1.0,0.0,3.0,9.0,4.0,5.0,4.0,6.0,-2.0,5.0,-2.0,7.0,2.0,1.0,1.0,0.0,1.0,-1.0,64.3,21.4,21.4,64.3,22.0,10.0,25.0,18.0
2026-03-22,2025,Fiorentina,Inter,1.0,1.0,D,U,5.03,4.03,1.61,A,6.0,4.0,3.0,5.0,15,1.0,3.0,1.0,1.0,4.0,9.0,-5.0,4.0,1.0,3.0,0.0,8.0,-8.0,0.0,3.0,-3.0,0.0,0.0,0.0,21.4,42.9,78.6,21.4,14.0,26.0,28.0,28.0
2026-03-22,2025,Como,Pisa,5.0,0.0,H,O,1.24,5.63,11.81,H,7.0,0.0,7.0,1.0,16,2.0,0.0,1.0,3.0,6.0,2.0,4.0,4.0,11.0,-7.0,2.0,-9.0,11.0,1.0,0.0,1.0,0.0,2.0,-2.0,53.3,13.3,0.0,42.9,26.0,9.0,23.0,16.0
2026-03-22,2025,Bologna,Lazio,0.0,2.0,A,U,2.3,3.04,3.28,D,4.0,5.0,2.0,1.0,15,1.0,0.0,3.0,1.0,2.0,2.0,0.0,6.0,4.0,2.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,35.7,50.0,21.4,35.7,12.0,9.0,18.0,17.0
2026-03-22,2025,Atalanta,Verona,1.0,0.0,H,U,1.37,4.56,8.19,H,3.0,3.0,2.0,4.0,16,3.0,1.0,0.0,3.0,10.0,3.0,7.0,4.0,10.0,-6.0,6.0,-7.0,13.0,1.0,0.0,1.0,0.0,2.0,-2.0,53.3,13.3,13.3,53.3,29.0,10.0,36.0,12.0
2026-03-21,2025,Parma,Cremonese,0.0,2.0,A,U,2.06,3.11,3.88,D,1.0,4.0,3.0,1.0,15,1.0,0.0,1.0,4.0,4.0,2.0,2.0,6.0,8.0,-2.0,-2.0,-6.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,21.4,42.9,20.0,60.0,18.0,11.0,30.0,12.0
2026-03-21,2025,Milan,Torino,3.0,2.0,H,O,1.36,4.71,8.23,D,6.0,7.0,4.0,6.0,15,2.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,13.0,-11.0,1.0,-10.0,11.0,0.0,0.0,0.0,0.0,2.0,-2.0,57.1,14.3,21.4,50.0,18.0,12.0,20.0,10.0
2026-03-21,2025,Juventus,Sassuolo,1.0,1.0,D,U,1.31,5.19,9.25,H,8.0,1.0,9.0,4.0,15,2.0,2.0,1.0,2.0,9.0,6.0,3.0,4.0,5.0,-1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,57.1,7.1,35.7,42.9,24.0,16.0,21.0,21.0
2026-03-20,2025,Genoa,Udinese,0.0,2.0,A,U,2.14,3.1,3.65,D,2.0,4.0,7.0,1.0,16,3.0,1.0,1.0,2.0,10.0,6.0,4.0,6.0,6.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,33.3,40.0,35.7,50.0,19.0,13.0,13.0,18.0
2026-03-20,2025,Cagliari,Napoli,0.0,1.0,A,U,5.23,3.37,1.73,A,0.0,5.0,2.0,7.0,15,1.0,2.0,2.0,2.0,5.0,6.0,-1.0,4.0,8.0,-4.0,1.0,-2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,28.6,42.9,53.3,40.0,12.0,15.0,19.0,11.0
2026-03-16,2025,Cremonese,Fiorentina,1.0,4.0,A,O,3.78,3.52,1.92,A,3.0,6.0,4.0,6.0,14,0.0,2.0,2.0,2.0,0.0,5.0,-5.0,4.0,7.0,-3.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,2.0,1.0,1.0,15.4,38.5,14.3,50.0,15.0,12.0,16.0,9.0
2026-03-15,2025,Verona,Genoa,0.0,2.0,A,U,3.14,3.06,2.37,D,1.0,3.0,4.0,2.0,14,0.0,0.0,3.0,2.0,4.0,2.0,2.0,8.0,5.0,3.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.7,61.5,15.4,46.2,11.0,15.0,17.0,19.0
2026-03-15,2025,Sassuolo,Bologna,0.0,1.0,A,U,2.47,3.23,2.84,A,3.0,3.0,7.0,4.0,15,3.0,3.0,1.0,1.0,6.0,8.0,-2.0,6.0,6.0,0.0,0.0,2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,42.9,42.9,42.9,28.6,18.0,15.0,17.0,13.0
2026-03-15,2025,Pisa,Cagliari,3.0,1.0,H,O,2.49,2.96,3.04,H,6.0,4.0,1.0,5.0,15,0.0,1.0,3.0,2.0,3.0,3.0,0.0,7.0,7.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,7.1,64.3,21.4,42.9,17.0,15.0,22.0,10.0
2026-03-15,2025,Lazio,Milan,1.0,0.0,H,U,3.98,3.32,1.93,H,2.0,3.0,1.0,9.0,15,2.0,3.0,2.0,0.0,5.0,8.0,-3.0,8.0,2.0,6.0,-3.0,6.0,-9.0,0.0,2.0,-2.0,2.0,0.0,2.0,42.9,28.6,64.3,0.0,18.0,13.0,14.0,11.0
2026-03-15,2025,Como,Roma,2.0,1.0,H,O,2.08,3.29,3.51,A,7.0,1.0,7.0,1.0,15,2.0,1.0,1.0,2.0,10.0,5.0,5.0,3.0,5.0,-2.0,7.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,50.0,14.3,50.0,42.9,26.0,11.0,18.0,15.0
2026-03-14,2025,Udinese,Juventus,0.0,1.0,A,U,6.03,4.02,1.53,A,2.0,8.0,2.0,6.0,15,2.0,1.0,2.0,2.0,5.0,9.0,-4.0,3.0,8.0,-5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.7,35.7,42.9,35.7,14.0,26.0,18.0,23.0
2026-03-14,2025,Napoli,Lecce,2.0,1.0,H,O,1.34,4.53,9.86,A,4.0,2.0,7.0,7.0,14,3.0,1.0,0.0,3.0,7.0,3.0,4.0,4.0,5.0,-1.0,3.0,-2.0,5.0,0.0,1.0,-1.0,0.0,1.0,-1.0,69.2,0.0,23.1,61.5,26.0,8.0,22.0,13.0
2026-03-14,2025,Inter,Atalanta,1.0,1.0,D,U,1.53,4.23,5.79,H,3.0,3.0,2.0,3.0,15,4.0,1.0,0.0,1.0,12.0,4.0,8.0,4.0,3.0,1.0,8.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,78.6,14.3,30.8,30.8,36.0,18.0,32.0,15.0
2026-03-13,2025,Torino,Parma,4.0,1.0,H,O,2.13,2.98,3.84,D,6.0,3.0,2.0,7.0,15,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,0.0,0.0,-2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,35.7,50.0,35.7,28.6,16.0,6.0,15.0,17.0
2026-03-09,2025,Lazio,Sassuolo,2.0,1.0,H,O,2.16,3.18,3.42,D,5.0,4.0,1.0,6.0,14,1.0,2.0,2.0,2.0,5.0,5.0,0.0,9.0,5.0,4.0,-4.0,0.0,-4.0,0.0,1.0,-1.0,2.0,1.0,1.0,38.5,30.8,38.5,38.5,22.0,15.0,21.0,17.0
2026-03-08,2025,Milan,Inter,1.0,0.0,H,U,3.41,3.14,2.19,H,2.0,2.0,1.0,6.0,14,1.0,4.0,1.0,0.0,3.0,10.0,-7.0,3.0,0.0,3.0,0.0,10.0,-10.0,0.0,3.0,-3.0,0.0,0.0,0.0,53.8,15.4,84.6,15.4,24.0,29.0,31.0,27.0
2026-03-08,2025,Lecce,Cremonese,2.0,1.0,H,O,2.11,2.96,3.89,H,3.0,5.0,4.0,4.0,15,1.0,0.0,2.0,4.0,3.0,1.0,2.0,5.0,11.0,-6.0,-2.0,-10.0,8.0,0.0,0.0,0.0,1.0,2.0,-1.0,21.4,50.0,21.4,57.1,8.0,8.0,16.0,13.0
2026-03-08,2025,Genoa,Roma,2.0,1.0,H,O,4.22,3.32,1.89,D,5.0,1.0,3.0,6.0,15,3.0,2.0,1.0,1.0,11.0,6.0,5.0,5.0,3.0,2.0,6.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,28.6,42.9,53.8,38.5,21.0,13.0,12.0,11.0
2026-03-08,2025,Fiorentina,Parma,0.0,0.0,D,U,1.7,3.64,4.89,D,1.0,0.0,7.0,1.0,14,1.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.1,46.2,38.5,30.8,20.0,7.0,29.0,17.0
2026-03-08,2025,Bologna,Verona,1.0,2.0,A,O,1.54,3.89,6.2,D,2.0,5.0,5.0,3.0,14,1.0,0.0,3.0,3.0,2.0,1.0,1.0,6.0,9.0,-3.0,-4.0,-8.0,4.0,0.0,0.0,0.0,1.0,2.0,-1.0,38.5,46.2,7.1,57.1,13.0,9.0,20.0,15.0
2026-03-07,2025,Juventus,Pisa,4.0,0.0,H,O,1.23,5.94,12.02,D,7.0,2.0,4.0,4.0,14,2.0,0.0,1.0,2.0,10.0,4.0,6.0,4.0,9.0,-5.0,6.0,-5.0,11.0,2.0,0.0,2.0,1.0,1.0,0.0,53.8,7.7,0.0,38.5,28.0,14.0,21.0,20.0
2026-03-07,2025,Cagliari,Como,1.0,2.0,A,O,5.58,3.84,1.6,A,3.0,2.0,2.0,3.0,14,2.0,3.0,1.0,0.0,5.0,9.0,-4.0,2.0,1.0,1.0,3.0,8.0,-5.0,1.0,3.0,-2.0,1.0,0.0,1.0,30.8,38.5,46.2,23.1,10.0,19.0,18.0,13.0
2026-03-07,2025,Atalanta,Udinese,2.0,2.0,D,O,1.65,3.7,5.28,A,4.0,2.0,11.0,3.0,15,4.0,2.0,0.0,2.0,10.0,6.0,4.0,2.0,5.0,-3.0,8.0,1.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,57.1,14.3,38.5,53.8,30.0,15.0,30.0,21.0
2026-03-06,2025,Napoli,Torino,2.0,1.0,H,O,1.56,3.75,6.32,H,9.0,4.0,11.0,2.0,13,2.0,0.0,0.0,3.0,5.0,2.0,3.0,3.0,13.0,-10.0,2.0,-11.0,13.0,0.0,0.0,0.0,0.0,3.0,-3.0,66.7,0.0,23.1,46.2,21.0,11.0,18.0,12.0
2026-03-02,2025,Udinese,Fiorentina,3.0,0.0,H,O,3.07,3.27,2.3,H,7.0,0.0,5.0,2.0,14,1.0,2.0,2.0,1.0,4.0,7.0,-3.0,5.0,6.0,-1.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,38.5,15.4,46.2,9.0,17.0,16.0,9.0
2026-03-02,2025,Pisa,Bologna,0.0,1.0,A,U,3.8,3.32,1.98,D,3.0,1.0,7.0,4.0,14,0.0,2.0,3.0,1.0,3.0,8.0,-5.0,9.0,7.0,2.0,-6.0,1.0,-7.0,0.0,0.0,0.0,2.0,0.0,2.0,7.7,61.5,38.5,30.8,18.0,16.0,16.0,11.0
2026-03-01,2025,Torino,Lazio,2.0,0.0,H,U,2.81,2.89,2.73,H,5.0,3.0,6.0,9.0,14,1.0,1.0,3.0,0.0,3.0,3.0,0.0,6.0,2.0,4.0,-3.0,1.0,-4.0,0.0,0.0,0.0,1.0,0.0,1.0,30.8,53.8,23.1,30.8,15.0,8.0,12.0,9.0
2026-03-01,2025,Sassuolo,Atalanta,2.0,1.0,H,O,3.7,3.51,1.95,H,5.0,7.0,3.0,9.0,14,2.0,2.0,2.0,0.0,4.0,5.0,-1.0,8.0,1.0,7.0,-4.0,4.0,-8.0,1.0,2.0,-1.0,2.0,0.0,2.0,38.5,46.2,33.3,25.0,15.0,16.0,19.0,12.0
2026-03-01,2025,Roma,Juventus,3.0,3.0,D,O,2.57,3.06,2.84,H,5.0,5.0,4.0,1.0,14,3.0,2.0,0.0,2.0,8.0,9.0,-1.0,1.0,5.0,-4.0,7.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,69.2,23.1,46.2,38.5,23.0,31.0,26.0,27.0
2026-03-01,2025,Cremonese,Milan,0.0,2.0,A,U,6.63,4.14,1.49,D,3.0,6.0,6.0,7.0,13,0.0,3.0,1.0,0.0,2.0,9.0,-7.0,4.0,3.0,1.0,-2.0,6.0,-8.0,0.0,2.0,-2.0,1.0,0.0,1.0,16.7,33.3,61.5,0.0,17.0,11.0,12.0,8.0
2026-02-28,2025,Verona,Napoli,1.0,2.0,A,O,7.14,3.87,1.5,A,2.0,5.0,2.0,5.0,13,0.0,1.0,3.0,2.0,3.0,6.0,-3.0,7.0,9.0,-2.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.3,58.3,50.0,42.9,11.0,13.0,17.0,7.0
2026-02-28,2025,Inter,Genoa,2.0,0.0,H,U,1.3,5.13,9.77,H,6.0,2.0,10.0,2.0,14,3.0,0.0,0.0,1.0,12.0,3.0,9.0,6.0,4.0,2.0,6.0,-1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,76.9,15.4,16.7,41.7,34.0,15.0,26.0,18.0
2026-02-28,2025,Como,Lecce,3.0,1.0,H,O,1.37,4.49,9.12,H,7.0,2.0,5.0,1.0,14,1.0,1.0,2.0,3.0,8.0,2.0,6.0,5.0,3.0,2.0,3.0,-1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,46.2,15.4,25.0,58.3,27.0,7.0,21.0,15.0
2026-02-27,2025,Parma,Cagliari,1.0,1.0,D,U,2.28,2.92,3.52,D,4.0,5.0,6.0,3.0,14,1.0,1.0,2.0,2.0,3.0,4.0,-1.0,7.0,8.0,-1.0,-4.0,-4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,23.1,46.2,23.1,46.2,14.0,15.0,25.0,11.0
2026-02-23,2025,Fiorentina,Pisa,1.0,0.0,H,U,1.64,3.88,5.0,H,5.0,1.0,4.0,3.0,13,1.0,0.0,1.0,1.0,5.0,5.0,0.0,5.0,9.0,-4.0,0.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,-1.0,16.7,50.0,0.0,33.3,23.0,15.0,32.0,24.0
2026-02-23,2025,Bologna,Udinese,1.0,0.0,H,U,1.85,3.46,4.23,D,6.0,3.0,4.0,7.0,13,0.0,2.0,4.0,2.0,1.0,6.0,-5.0,8.0,5.0,3.0,-7.0,1.0,-8.0,0.0,1.0,-1.0,2.0,0.0,2.0,33.3,50.0,41.7,50.0,9.0,13.0,22.0,16.0
2026-02-22,2025,Roma,Cremonese,3.0,0.0,H,O,1.35,4.62,9.29,D,5.0,0.0,9.0,1.0,13,3.0,0.0,0.0,4.0,8.0,1.0,7.0,2.0,9.0,-7.0,6.0,-8.0,14.0,3.0,0.0,3.0,0.0,1.0,-1.0,66.7,25.0,23.1,53.8,26.0,10.0,23.0,15.0
2026-02-22,2025,Milan,Parma,0.0,1.0,A,U,1.32,4.95,9.48,D,6.0,3.0,5.0,2.0,13,2.0,2.0,0.0,1.0,6.0,3.0,3.0,2.0,5.0,-3.0,4.0,-2.0,6.0,1.0,0.0,1.0,0.0,1.0,-1.0,58.3,8.3,33.3,33.3,23.0,6.0,33.0,18.0
2026-02-22,2025,Genoa,Torino,3.0,0.0,H,O,2.23,3.04,3.47,H,5.0,3.0,1.0,3.0,14,2.0,1.0,1.0,2.0,9.0,5.0,4.0,6.0,10.0,-4.0,3.0,-5.0,8.0,1.0,1.0,0.0,0.0,2.0,-2.0,23.1,46.2,25.0,41.7,20.0,13.0,13.0,16.0
2026-02-22,2025,Atalanta,Napoli,2.0,1.0,H,O,2.42,3.16,2.98,A,7.0,4.0,6.0,1.0,14,4.0,2.0,0.0,1.0,9.0,7.0,2.0,1.0,7.0,-6.0,8.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,-1.0,53.8,15.4,53.8,38.5,25.0,12.0,31.0,12.0
2026-02-21,2025,Lecce,Inter,0.0,2.0,A,U,8.06,4.22,1.42,D,0.0,9.0,2.0,10.0,14,1.0,4.0,2.0,0.0,3.0,10.0,-7.0,5.0,0.0,5.0,-2.0,10.0,-12.0,0.0,3.0,-3.0,1.0,0.0,1.0,23.1,46.2,83.3,16.7,9.0,28.0,16.0,20.0
2026-02-21,2025,Juventus,Como,0.0,2.0,A,U,2.05,3.4,3.56,A,3.0,2.0,7.0,2.0,13,2.0,3.0,0.0,0.0,11.0,10.0,1.0,3.0,1.0,2.0,8.0,9.0,-1.0,2.0,3.0,-1.0,0.0,0.0,0.0,58.3,0.0,41.7,25.0,30.0,23.0,24.0,17.0
2026-02-21,2025,Cagliari,Lazio,0.0,0.0,D,U,3.3,3.05,2.3,D,2.0,3.0,3.0,6.0,13,2.0,1.0,2.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,33.3,41.7,25.0,33.3,9.0,7.0,21.0,9.0
2026-02-20,2025,Sassuolo,Verona,3.0,0.0,H,O,1.74,3.39,5.12,H,4.0,1.0,6.0,5.0,13,1.0,0.0,2.0,2.0,2.0,3.0,-1.0,9.0,8.0,1.0,-7.0,-5.0,-2.0,0.0,0.0,0.0,2.0,1.0,1.0,33.3,50.0,7.7,53.8,14.0,12.0,17.0,11.0
2026-02-18,2025,Milan,Como,1.0,1.0,D,U,2.25,3.3,3.16,A,4.0,4.0,4.0,4.0,12,2.0,3.0,0.0,1.0,7.0,9.0,-2.0,3.0,1.0,2.0,4.0,8.0,-4.0,1.0,3.0,-2.0,0.0,0.0,0.0,63.6,9.1,45.5,27.3,24.0,20.0,36.0,16.0
2026-02-16,2025,Cagliari,Lecce,0.0,2.0,A,U,2.15,3.0,3.73,D,0.0,4.0,8.0,2.0,12,2.0,0.0,1.0,3.0,7.0,1.0,6.0,3.0,4.0,-1.0,4.0,-3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,36.4,36.4,18.2,63.6,14.0,4.0,15.0,14.0
2026-02-15,2025,Udinese,Sassuolo,1.0,2.0,A,O,2.37,2.98,3.26,H,2.0,3.0,7.0,6.0,13,1.0,1.0,1.0,2.0,4.0,4.0,0.0,4.0,5.0,-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,33.3,33.3,33.3,41.7,11.0,17.0,14.0,14.0
2026-02-15,2025,Torino,Bologna,1.0,2.0,A,O,3.18,3.23,2.27,D,2.0,6.0,4.0,2.0,13,1.0,1.0,3.0,2.0,3.0,7.0,-4.0,6.0,9.0,-3.0,-3.0,-2.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,33.3,50.0,33.3,33.3,23.0,12.0,14.0,10.0
2026-02-15,2025,Parma,Verona,2.0,1.0,H,O,2.33,2.94,3.38,D,8.0,1.0,12.0,1.0,13,1.0,0.0,2.0,2.0,2.0,2.0,0.0,6.0,9.0,-3.0,-4.0,-7.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,16.7,50.0,8.3,50.0,8.0,12.0,18.0,13.0
2026-02-15,2025,Napoli,Roma,2.0,2.0,D,O,2.27,3.0,3.43,D,7.0,2.0,2.0,1.0,12,2.0,2.0,0.0,2.0,5.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,72.7,0.0,58.3,41.7,18.0,15.0,22.0,15.0
2026-02-15,2025,Cremonese,Genoa,0.0,0.0,D,U,3.11,2.96,2.46,D,8.0,6.0,6.0,11.0,12,0.0,0.0,2.0,2.0,2.0,4.0,-2.0,6.0,7.0,-1.0,-4.0,-3.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,18.2,36.4,18.2,45.5,11.0,11.0,7.0,8.0
2026-02-14,2025,Lazio,Atalanta,0.0,2.0,A,U,3.46,3.26,2.13,A,5.0,5.0,5.0,4.0,13,1.0,2.0,2.0,0.0,5.0,4.0,1.0,9.0,1.0,8.0,-4.0,3.0,-7.0,0.0,1.0,-1.0,2.0,0.0,2.0,41.7,25.0,27.3,27.3,17.0,15.0,18.0,18.0
2026-02-14,2025,Inter,Juventus,3.0,2.0,H,O,1.94,3.41,3.92,D,9.0,8.0,4.0,1.0,13,3.0,3.0,0.0,1.0,12.0,9.0,3.0,5.0,2.0,3.0,7.0,7.0,0.0,2.0,3.0,-1.0,0.0,0.0,0.0,75.0,16.7,50.0,33.3,35.0,30.0,29.0,34.0
2026-02-14,2025,Como,Fiorentina,1.0,2.0,A,O,1.72,3.77,4.55,A,3.0,3.0,4.0,2.0,13,1.0,1.0,1.0,2.0,8.0,5.0,3.0,4.0,6.0,-2.0,4.0,-1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0,8.3,8.3,50.0,27.0,18.0,21.0,13.0
2026-02-13,2025,Pisa,Milan,1.0,2.0,A,O,6.42,4.21,1.49,A,2.0,2.0,3.0,1.0,13,0.0,2.0,3.0,0.0,2.0,8.0,-6.0,9.0,3.0,6.0,-7.0,5.0,-12.0,0.0,2.0,-2.0,3.0,0.0,3.0,8.3,58.3,58.3,0.0,16.0,12.0,15.0,12.0
2026-02-09,2025,Roma,Cagliari,2.0,0.0,H,U,1.45,4.08,7.68,H,5.0,1.0,7.0,1.0,12,3.0,2.0,0.0,1.0,7.0,6.0,1.0,2.0,7.0,-5.0,5.0,-1.0,6.0,2.0,0.0,2.0,0.0,1.0,-1.0,63.6,27.3,25.0,41.7,25.0,18.0,22.0,12.0
2026-02-09,2025,Atalanta,Cremonese,2.0,1.0,H,O,1.34,4.88,8.42,H,9.0,2.0,13.0,2.0,13,3.0,0.0,1.0,3.0,7.0,0.0,7.0,1.0,7.0,-6.0,6.0,-7.0,13.0,2.0,0.0,2.0,0.0,1.0,-1.0,50.0,16.7,25.0,50.0,16.0,10.0,22.0,13.0
2026-02-08,2025,Sassuolo,Inter,0.0,5.0,A,O,6.87,4.42,1.44,A,2.0,11.0,5.0,6.0,12,1.0,4.0,2.0,0.0,2.0,6.0,-4.0,5.0,0.0,5.0,-3.0,6.0,-9.0,0.0,2.0,-2.0,1.0,0.0,1.0,36.4,45.5,81.8,18.2,13.0,21.0,14.0,21.0
2026-02-08,2025,Lecce,Udinese,2.0,1.0,H,O,3.04,2.86,2.59,D,5.0,1.0,7.0,0.0,13,0.0,2.0,3.0,2.0,1.0,6.0,-5.0,7.0,8.0,-1.0,-6.0,-2.0,-4.0,0.0,1.0,-1.0,2.0,1.0,1.0,16.7,50.0,45.5,45.5,9.0,16.0,13.0,20.0
2026-02-08,2025,Juventus,Lazio,2.0,2.0,D,O,1.45,4.09,7.57,A,8.0,2.0,8.0,1.0,12,3.0,2.0,0.0,0.0,11.0,3.0,8.0,2.0,1.0,1.0,9.0,2.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,63.6,0.0,27.3,36.4,31.0,10.0,18.0,12.0
2026-02-08,2025,Bologna,Parma,0.0,1.0,A,U,1.59,3.91,5.63,D,2.0,1.0,4.0,5.0,12,0.0,1.0,3.0,1.0,2.0,3.0,-1.0,8.0,6.0,2.0,-6.0,-3.0,-3.0,0.0,0.0,0.0,2.0,1.0,1.0,36.4,45.5,27.3,36.4,13.0,10.0,20.0,20.0
2026-02-07,2025,Genoa,Napoli,2.0,3.0,A,O,4.42,3.21,1.91,A,3.0,5.0,4.0,3.0,13,2.0,2.0,1.0,1.0,7.0,6.0,1.0,4.0,5.0,-1.0,3.0,1.0,2.0,1.0,2.0,-1.0,0.0,1.0,-1.0,25.0,41.7,50.0,41.7,20.0,15.0,15.0,19.0
